,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2252,2253,16/03/2006,Piso,Venta,Tarragona,258.0,1646556.0,30/11/2006,Carmen
2254,2255,16/03/2006,Oficina,Alquiler,Lleida,178.0,1171418.0,05/12/2006,María
2256,2257,17/03/2006,Piso,Alquiler,Girona,196.0,1611708.0,08/01/2007,Jesús
2258,2259,19/03/2006,Oficina,Alquiler,Girona,286.0,1413698.0,15/03/2007,Carmen
2261,2262,20/03/2006,Piso,Venta,Tarragona,199.0,1685729.0,27/12/2006,Luisa
2262,2263,20/03/2006,Casa,Alquiler,Tarragona,220.0,1550780.0,21/10/2006,Carmen
2263,2264,20/03/2006,Industrial,Alquiler,Lleida,274.0,1456858.0,28/07/2006,Pedro
2265,2266,21/03/2006,Oficina,Venta,Girona,290.0,2797050.0,02/10/2006,Luisa
2267,2268,21/03/2006,Parking,Alquiler,Girona,97.0,885998.0,31/01/2007,Carmen
2270,2271,23/03/2006,Local,Alquiler,Girona,225.0,1501650.0,22/06/2006,Jesús
2271,2272,24/03/2006,Local,Alquiler,Tarragona,191.0,926350.0,22/09/2006,Carmen
2272,2273,25/03/2006,Piso,Alquiler,Tarragona,150.0,1396200.0,31/07/2006,Pedro
2275,2276,26/03/2006,Casa,Alquiler,Barcelona,235.0,2145315.0,09/02/2007,Joaquín
2276,2277,26/03/2006,Oficina,Venta,Girona,263.0,2034042.0,08/09/2006,Carmen
2277,2278,26/03/2006,Oficina,Alquiler,Tarragona,294.0,2427558.0,30/01/2007,Pedro
2279,2280,28/03/2006,Parking,Alquiler,Tarragona,290.0,1442460.0,28/01/2007,Carmen
2280,2281,28/03/2006,Suelo,Alquiler,Barcelona,254.0,1558036.0,15/03/2007,María
2286,2287,30/03/2006,Suelo,Venta,Tarragona,230.0,1690730.0,15/11/2006,Carmen
2290,2291,31/03/2006,Piso,Venta,Girona,283.0,1227937.0,31/12/2006,Joaquín
2291,2292,31/03/2006,Suelo,Venta,Barcelona,295.0,1490930.0,14/03/2007,Joaquín
2292,2293,01/04/2006,Local,Venta,Tarragona,102.0,828138.0,12/11/2006,Carmen
2294,2295,01/04/2006,Local,Venta,Barcelona,155.0,1425690.0,08/11/2006,Jesús
2299,2300,02/04/2006,Oficina,Venta,Tarragona,128.0,1213312.0,02/11/2006,María
2300,2301,02/04/2006,Casa,Alquiler,Tarragona,190.0,1760920.0,22/10/2006,Jesús
2304,2305,04/04/2006,Casa,Alquiler,Barcelona,180.0,1071720.0,31/03/2007,Carmen
2305,2306,04/04/2006,Piso,Venta,Lleida,150.0,1267950.0,15/09/2006,Jesús
2306,2307,05/04/2006,Local,Alquiler,Tarragona,154.0,1405404.0,08/09/2006,María
2307,2308,05/04/2006,Local,Alquiler,Lleida,261.0,2598516.0,29/08/2006,Carmen
2308,2309,05/04/2006,Parking,Venta,Tarragona,298.0,2236490.0,07/01/2007,Joaquín
2311,2312,07/04/2006,Parking,Alquiler,Girona,261.0,1189377.0,19/09/2006,Jesús
2313,2314,07/04/2006,Suelo,Alquiler,Barcelona,234.0,1475136.0,18/09/2006,Carmen
2315,2316,07/04/2006,Parking,Venta,Girona,181.0,1789185.0,27/01/2007,Carmen
2316,2317,08/04/2006,Parking,Venta,Tarragona,151.0,737635.0,12/03/2007,Carmen
2319,2320,09/04/2006,Oficina,Alquiler,Tarragona,113.0,704894.0,27/01/2007,Carmen
2322,2323,09/04/2006,Local,Venta,Tarragona,141.0,1058628.0,29/01/2007,Luisa
2323,2324,10/04/2006,Piso,Venta,Girona,182.0,1400308.0,07/01/2007,Joaquín
2324,2325,10/04/2006,Parking,Alquiler,Barcelona,89.0,711199.0,21/08/2006,Carmen
2326,2327,11/04/2006,Industrial,Venta,Tarragona,161.0,1240827.0,05/03/2007,Carmen
2327,2328,11/04/2006,Local,Alquiler,Barcelona,130.0,1276600.0,04/01/2007,María
2328,2329,12/04/2006,Local,Venta,Tarragona,188.0,1772840.0,08/12/2006,Pedro
2329,2330,12/04/2006,Parking,Alquiler,Tarragona,124.0,1026596.0,28/03/2007,Carmen
2330,2331,12/04/2006,Parking,Venta,Lleida,224.0,1901536.0,23/03/2007,Joaquín
2333,2334,13/04/2006,Industrial,Venta,Barcelona,288.0,1781568.0,24/09/2006,María
2334,2335,14/04/2006,Oficina,Venta,Girona,265.0,1944570.0,27/09/2006,Luisa
2335,2336,14/04/2006,Industrial,Alquiler,Barcelona,189.0,1192401.0,20/03/2007,Carmen
2336,2337,14/04/2006,Local,Venta,Barcelona,193.0,1826938.0,12/09/2006,Pedro
2338,2339,16/04/2006,Local,Venta,Lleida,211.0,958151.0,01/02/2007,Carmen
2339,2340,16/04/2006,Casa,Venta,Tarragona,196.0,1670116.0,19/09/2006,Pedro
2340,2341,17/04/2006,Piso,Venta,Girona,220.0,1282820.0,25/11/2006,Carmen
2341,2342,17/04/2006,Suelo,Venta,Lleida,244.0,1386164.0,27/03/2007,María
2343,2344,20/04/2006,Oficina,Alquiler,Girona,120.0,1085160.0,14/08/2006,Luisa
2345,2346,21/04/2006,Industrial,Venta,Lleida,143.0,1258972.0,03/12/2006,Luisa
2346,2347,21/04/2006,Oficina,Venta,Girona,205.0,886215.0,05/12/2006,Carmen
2349,2350,22/04/2006,Oficina,Venta,Lleida,62.0,433008.0,20/10/2006,Carmen
2351,2352,22/04/2006,Local,Venta,Tarragona,252.0,1690164.0,16/11/2006,María
2354,2355,22/04/2006,Casa,Venta,Barcelona,289.0,1504823.0,31/10/2006,Luisa
2355,2356,23/04/2006,Parking,Venta,Girona,199.0,1777866.0,23/12/2006,Jesús
2357,2358,23/04/2006,Suelo,Venta,Girona,287.0,1567020.0,17/08/2006,Carmen
2358,2359,25/04/2006,Suelo,Alquiler,Girona,193.0,1363352.0,02/04/2007,Carmen
2359,2360,25/04/2006,Piso,Alquiler,Tarragona,212.0,1203524.0,14/04/2007,Luisa
2360,2361,26/04/2006,Local,Venta,Barcelona,218.0,2136182.0,14/01/2007,Luisa
2361,2362,26/04/2006,Industrial,Alquiler,Tarragona,187.0,1359677.0,12/02/2007,Pedro
2362,2363,27/04/2006,Parking,Alquiler,Tarragona,286.0,2398682.0,06/08/2006,Joaquín
2364,2365,28/04/2006,Local,Alquiler,Tarragona,279.0,1794807.0,18/11/2006,Luisa
2365,2366,28/04/2006,Parking,Alquiler,Tarragona,270.0,1716390.0,22/11/2006,Jesús
2366,2367,29/04/2006,Local,Venta,Tarragona,243.0,2047761.0,12/10/2006,María
2367,2368,29/04/2006,Casa,Venta,Lleida,134.0,1024698.0,09/11/2006,Jesús
2370,2371,29/04/2006,Suelo,Venta,Lleida,270.0,2364390.0,02/04/2007,Luisa
2371,2372,30/04/2006,Local,Alquiler,Girona,220.0,1548800.0,04/10/2006,María
2372,2373,30/04/2006,Piso,Venta,Barcelona,200.0,1996000.0,05/08/2006,Joaquín
2373,2374,01/05/2006,Piso,Venta,Lleida,239.0,1264310.0,15/02/2007,Carmen
2375,2376,01/05/2006,Casa,Alquiler,Tarragona,296.0,2813776.0,22/10/2006,Luisa
2377,2378,02/05/2006,Local,Venta,Barcelona,292.0,1538256.0,01/05/2007,Jesús
2378,2379,02/05/2006,Piso,Venta,Barcelona,233.0,1220454.0,18/04/2007,Carmen
2379,2380,02/05/2006,Piso,Alquiler,Tarragona,238.0,1953742.0,19/12/2006,Joaquín
2380,2381,02/05/2006,Parking,Venta,Girona,205.0,1921260.0,17/12/2006,María
2382,2383,03/05/2006,Industrial,Alquiler,Girona,250.0,1002500.0,16/01/2007,Carmen
2384,2385,03/05/2006,Industrial,Alquiler,Barcelona,188.0,1769644.0,23/02/2007,Carmen
2385,2386,03/05/2006,Piso,Alquiler,Lleida,144.0,1211184.0,27/02/2007,María
2386,2387,04/05/2006,Casa,Venta,Girona,294.0,1784580.0,28/01/2007,Luisa
2387,2388,05/05/2006,Parking,Venta,Lleida,106.0,594130.0,03/12/2006,Carmen
2388,2389,05/05/2006,Local,Alquiler,Girona,250.0,2281250.0,08/03/2007,Luisa
2389,2390,05/05/2006,Casa,Venta,Lleida,290.0,1853390.0,01/05/2007,Luisa
2390,2391,08/05/2006,Casa,Alquiler,Barcelona,257.0,1591344.0,19/01/2007,Luisa
2392,2393,09/05/2006,Piso,Alquiler,Tarragona,283.0,2072692.0,02/10/2006,Carmen
2393,2394,09/05/2006,Industrial,Venta,Girona,171.0,708795.0,07/04/2007,Carmen
2394,2395,10/05/2006,Piso,Alquiler,Tarragona,300.0,2585100.0,15/10/2006,Luisa
2395,2396,11/05/2006,Local,Venta,Barcelona,170.0,1602930.0,05/11/2006,Joaquín
2396,2397,12/05/2006,Parking,Alquiler,Barcelona,236.0,2001280.0,04/03/2007,Jesús
2400,2401,13/05/2006,Local,Venta,Girona,216.0,2144448.0,26/01/2007,María
2402,2403,13/05/2006,Oficina,Alquiler,Lleida,275.0,1819950.0,11/11/2006,Luisa
2403,2404,13/05/2006,Oficina,Venta,Girona,221.0,1356498.0,10/10/2006,Luisa
2404,2405,14/05/2006,Parking,Alquiler,Barcelona,210.0,1371720.0,26/03/2007,Pedro
2405,2406,14/05/2006,Suelo,Alquiler,Tarragona,197.0,1840571.0,10/10/2006,Luisa
2408,2409,14/05/2006,Suelo,Alquiler,Lleida,195.0,1790490.0,16/12/2006,Carmen
2410,2411,15/05/2006,Industrial,Venta,Tarragona,201.0,1163388.0,24/01/2007,Joaquín
2411,2412,16/05/2006,Local,Alquiler,Girona,277.0,1802993.0,01/03/2007,Joaquín
2413,2414,16/05/2006,Oficina,Alquiler,Lleida,257.0,2203004.0,15/11/2006,Pedro
2414,2415,16/05/2006,Oficina,Venta,Girona,295.0,2200405.0,24/03/2007,María
2416,2417,17/05/2006,Local,Venta,Girona,184.0,1113016.0,15/01/2007,María
2418,2419,18/05/2006,Oficina,Alquiler,Lleida,176.0,1214576.0,08/10/2006,Luisa
2419,2420,18/05/2006,Piso,Alquiler,Lleida,149.0,1099024.0,01/10/2006,Luisa
2421,2422,19/05/2006,Industrial,Venta,Tarragona,280.0,2370200.0,04/02/2007,Luisa
2422,2423,20/05/2006,Oficina,Alquiler,Girona,156.0,1294176.0,05/10/2006,Carmen
2423,2424,20/05/2006,Oficina,Alquiler,Barcelona,225.0,1752975.0,22/09/2006,Jesús
2424,2425,20/05/2006,Suelo,Venta,Barcelona,285.0,2603190.0,15/11/2006,Joaquín
2425,2426,20/05/2006,Suelo,Venta,Girona,247.0,2320565.0,01/05/2007,Jesús
2427,2428,21/05/2006,Industrial,Alquiler,Lleida,277.0,2268076.0,25/01/2007,María
2428,2429,21/05/2006,Casa,Venta,Girona,273.0,2682225.0,,
2429,2430,21/05/2006,Casa,Venta,Girona,245.0,2037420.0,04/04/2007,Pedro
2430,2431,22/05/2006,Suelo,Venta,Lleida,271.0,2303500.0,22/01/2007,Luisa
2431,2432,22/05/2006,Local,Alquiler,Barcelona,232.0,1699168.0,27/08/2006,Carmen
2432,2433,22/05/2006,Piso,Venta,Girona,203.0,1315846.0,27/02/2007,Carmen
2433,2434,23/05/2006,Casa,Alquiler,Tarragona,202.0,1112010.0,29/01/2007,Pedro
2436,2437,25/05/2006,Casa,Alquiler,Tarragona,195.0,1927770.0,10/01/2007,Jesús
2437,2438,26/05/2006,Piso,Venta,Lleida,129.0,818505.0,30/08/2006,Carmen
2439,2440,26/05/2006,Industrial,Alquiler,Girona,278.0,2336590.0,26/12/2006,Luisa
2440,2441,27/05/2006,Piso,Alquiler,Barcelona,207.0,1381104.0,30/04/2007,María
2442,2443,27/05/2006,Piso,Alquiler,Girona,233.0,1682260.0,,
2444,2445,28/05/2006,Parking,Alquiler,Lleida,194.0,1466058.0,29/01/2007,Carmen
2445,2446,28/05/2006,Piso,Alquiler,Girona,253.0,1162788.0,22/01/2007,Luisa
2448,2449,29/05/2006,Suelo,Venta,Barcelona,228.0,2203620.0,29/03/2007,Joaquín
2449,2450,29/05/2006,Parking,Venta,Girona,202.0,1524898.0,28/12/2006,Carmen
2452,2453,30/05/2006,Local,Venta,Tarragona,181.0,1438226.0,27/12/2006,Pedro
2454,2455,31/05/2006,Casa,Venta,Tarragona,190.0,1410370.0,01/11/2006,María
2456,2457,01/06/2006,Piso,Venta,Lleida,234.0,1305720.0,31/08/2006,Luisa
2457,2458,01/06/2006,Casa,Alquiler,Tarragona,167.0,685368.0,13/01/2007,Carmen
2458,2459,01/06/2006,Casa,Venta,Lleida,270.0,1097010.0,02/04/2007,María
2459,2460,02/06/2006,Casa,Alquiler,Barcelona,209.0,2017268.0,26/01/2007,Luisa
2460,2461,02/06/2006,Parking,Alquiler,Girona,189.0,1342278.0,16/12/2006,Carmen
2461,2462,02/06/2006,Piso,Venta,Lleida,246.0,1044762.0,22/03/2007,María
2462,2463,03/06/2006,Piso,Venta,Girona,110.0,1026300.0,08/02/2007,Luisa
2463,2464,03/06/2006,Suelo,Venta,Tarragona,262.0,1843694.0,29/12/2006,Carmen
2464,2465,03/06/2006,Industrial,Venta,Lleida,122.0,1107028.0,19/11/2006,Pedro
2466,2467,03/06/2006,Piso,Venta,Lleida,224.0,1705760.0,03/03/2007,Jesús
2468,2469,04/06/2006,Casa,Venta,Barcelona,260.0,1616680.0,25/04/2007,Carmen
2470,2471,05/06/2006,Parking,Alquiler,Tarragona,211.0,1126951.0,08/12/2006,Joaquín
2471,2472,05/06/2006,Oficina,Venta,Tarragona,166.0,1068376.0,14/03/2007,Carmen
2472,2473,05/06/2006,Parking,Alquiler,Barcelona,173.0,1251828.0,04/03/2007,Joaquín
2473,2474,06/06/2006,Local,Venta,Lleida,126.0,1199394.0,08/12/2006,Carmen
2474,2475,06/06/2006,Piso,Alquiler,Lleida,264.0,1344024.0,22/03/2007,María
2475,2476,06/06/2006,Local,Alquiler,Tarragona,170.0,1397060.0,30/04/2007,Pedro
2476,2477,06/06/2006,Suelo,Alquiler,Lleida,217.0,1363411.0,18/12/2006,Carmen
2477,2478,06/06/2006,Suelo,Venta,Girona,294.0,2353176.0,26/10/2006,Pedro
2480,2481,06/06/2006,Oficina,Venta,Lleida,209.0,1637515.0,12/04/2007,Jesús
2482,2483,07/06/2006,Industrial,Alquiler,Girona,169.0,1447316.0,,
2483,2484,07/06/2006,Local,Alquiler,Lleida,201.0,1342278.0,03/12/2006,Luisa
2484,2485,07/06/2006,Industrial,Alquiler,Tarragona,270.0,2632500.0,18/04/2007,Carmen
2485,2486,08/06/2006,Casa,Venta,Girona,115.0,1147585.0,13/11/2006,Joaquín
2487,2488,08/06/2006,Suelo,Alquiler,Tarragona,255.0,2380170.0,30/09/2006,Pedro
2488,2489,09/06/2006,Suelo,Alquiler,Lleida,267.0,2211294.0,06/05/2007,Joaquín
2489,2490,10/06/2006,Industrial,Alquiler,Tarragona,298.0,2693026.0,,
2490,2491,10/06/2006,Local,Venta,Girona,160.0,1368480.0,07/01/2007,Joaquín
2492,2493,10/06/2006,Industrial,Alquiler,Tarragona,119.0,1149897.0,27/10/2006,Luisa
2495,2496,11/06/2006,Piso,Venta,Barcelona,149.0,701492.0,02/11/2006,Carmen
2497,2498,11/06/2006,Piso,Alquiler,Barcelona,126.0,1102500.0,13/10/2006,Pedro
2498,2499,11/06/2006,Local,Alquiler,Lleida,275.0,1443750.0,,
2499,2500,11/06/2006,Oficina,Venta,Barcelona,165.0,1204005.0,23/01/2007,María
2500,2501,11/06/2006,Casa,Alquiler,Girona,231.0,2069529.0,24/12/2006,Jesús
2502,2503,13/06/2006,Parking,Venta,Girona,282.0,2717634.0,30/11/2006,Pedro
2503,2504,13/06/2006,Local,Venta,Barcelona,245.0,2090340.0,,
2504,2505,14/06/2006,Oficina,Venta,Lleida,239.0,2235367.0,09/10/2006,María
2505,2506,15/06/2006,Local,Alquiler,Girona,161.0,1027180.0,17/10/2006,María
2507,2508,15/06/2006,Suelo,Venta,Girona,204.0,1267452.0,,
2508,2509,16/06/2006,Industrial,Alquiler,Tarragona,164.0,1166860.0,07/05/2007,Joaquín
2511,2512,16/06/2006,Piso,Venta,Tarragona,280.0,2384480.0,01/01/2007,Pedro
2513,2514,17/06/2006,Industrial,Venta,Lleida,134.0,1083256.0,05/01/2007,Jesús
2514,2515,17/06/2006,Local,Alquiler,Lleida,245.0,2030805.0,11/12/2006,María
2516,2517,18/06/2006,Local,Alquiler,Girona,297.0,2162160.0,28/12/2006,Jesús
2517,2518,18/06/2006,Casa,Venta,Tarragona,248.0,1826024.0,,
2519,2520,21/06/2006,Oficina,Venta,Girona,277.0,2250348.0,21/04/2007,Jesús
2520,2521,21/06/2006,Oficina,Venta,Lleida,212.0,1736068.0,24/12/2006,Joaquín
2522,2523,21/06/2006,Casa,Alquiler,Barcelona,241.0,1327669.0,10/03/2007,Jesús
2524,2525,22/06/2006,Casa,Alquiler,Tarragona,246.0,2198502.0,10/11/2006,Carmen
2525,2526,23/06/2006,Oficina,Alquiler,Tarragona,178.0,1010862.0,08/11/2006,Carmen
2526,2527,23/06/2006,Suelo,Venta,Lleida,298.0,2458798.0,10/12/2006,Jesús
2528,2529,24/06/2006,Suelo,Alquiler,Barcelona,281.0,1521615.0,19/04/2007,Carmen
2530,2531,25/06/2006,Casa,Alquiler,Tarragona,213.0,1253505.0,18/02/2007,María
2533,2534,25/06/2006,Oficina,Venta,Girona,246.0,1087812.0,24/10/2006,Jesús
2535,2536,27/06/2006,Piso,Venta,Girona,214.0,1988702.0,,
2537,2538,28/06/2006,Casa,Venta,Lleida,214.0,1504420.0,14/12/2006,Joaquín
2538,2539,30/06/2006,Piso,Alquiler,Girona,68.0,396780.0,10/02/2007,Carmen
2540,2541,30/06/2006,Suelo,Venta,Lleida,209.0,1844425.0,10/04/2007,Pedro
2541,2542,30/06/2006,Oficina,Venta,Girona,291.0,2849763.0,28/04/2007,Joaquín
2544,2545,01/07/2006,Industrial,Venta,Girona,212.0,1691124.0,19/10/2006,María
2546,2547,01/07/2006,Parking,Alquiler,Lleida,234.0,1182636.0,04/12/2006,Carmen
2547,2548,02/07/2006,Industrial,Venta,Girona,195.0,1576380.0,24/04/2007,Luisa
2548,2549,02/07/2006,Parking,Alquiler,Tarragona,147.0,1362984.0,12/02/2007,Carmen
2549,2550,02/07/2006,Parking,Alquiler,Barcelona,163.0,1298947.0,23/12/2006,María
2550,2551,02/07/2006,Suelo,Alquiler,Tarragona,187.0,1059916.0,03/10/2006,Carmen
2553,2554,04/07/2006,Industrial,Alquiler,Barcelona,275.0,2415325.0,17/12/2006,Carmen
2554,2555,04/07/2006,Casa,Venta,Barcelona,267.0,2091144.0,24/12/2006,Luisa
2555,2556,04/07/2006,Oficina,Venta,Barcelona,250.0,1298500.0,24/11/2006,Joaquín
2556,2557,05/07/2006,Parking,Alquiler,Barcelona,283.0,1470185.0,18/12/2006,Jesús
2557,2558,06/07/2006,Industrial,Alquiler,Barcelona,212.0,1758964.0,24/03/2007,Luisa
2562,2563,08/07/2006,Piso,Alquiler,Barcelona,245.0,1284045.0,07/05/2007,Joaquín
2568,2569,10/07/2006,Local,Alquiler,Girona,50.0,390400.0,15/01/2007,Carmen
2569,2570,10/07/2006,Parking,Venta,Barcelona,93.0,512430.0,28/04/2007,Carmen
2570,2571,10/07/2006,Suelo,Venta,Tarragona,191.0,1127473.0,01/04/2007,Luisa
2571,2572,10/07/2006,Industrial,Venta,Tarragona,169.0,1154101.0,,
2572,2573,11/07/2006,Industrial,Venta,Lleida,138.0,668748.0,19/01/2007,Carmen
2573,2574,11/07/2006,Parking,Venta,Barcelona,256.0,2470912.0,,
2576,2577,13/07/2006,Piso,Alquiler,Lleida,290.0,2702220.0,16/03/2007,Carmen
2578,2579,16/07/2006,Parking,Alquiler,Girona,274.0,2189534.0,17/11/2006,Luisa
2580,2581,16/07/2006,Oficina,Venta,Girona,130.0,1061710.0,11/03/2007,Pedro
2583,2584,17/07/2006,Suelo,Alquiler,Barcelona,234.0,1016964.0,18/03/2007,Luisa
2584,2585,17/07/2006,Piso,Alquiler,Girona,244.0,1315648.0,01/03/2007,María
2585,2586,18/07/2006,Suelo,Alquiler,Lleida,252.0,1889748.0,23/11/2006,Luisa
2586,2587,18/07/2006,Casa,Venta,Barcelona,229.0,1634373.0,19/12/2006,Jesús
2587,2588,18/07/2006,Industrial,Venta,Barcelona,193.0,1559054.0,,
2589,2590,19/07/2006,Suelo,Alquiler,Lleida,273.0,2682225.0,04/02/2007,Pedro
2590,2591,19/07/2006,Suelo,Venta,Tarragona,213.0,1359579.0,24/02/2007,Carmen
2591,2592,19/07/2006,Parking,Venta,Girona,150.0,1076250.0,05/11/2006,Carmen
2593,2594,20/07/2006,Local,Venta,Lleida,265.0,1632930.0,08/03/2007,María
2594,2595,20/07/2006,Oficina,Alquiler,Girona,170.0,1039380.0,25/11/2006,Joaquín
2595,2596,21/07/2006,Oficina,Venta,Barcelona,258.0,1700994.0,23/10/2006,Jesús
2598,2599,22/07/2006,Casa,Venta,Lleida,259.0,1626779.0,01/05/2007,Joaquín
2600,2601,22/07/2006,Parking,Venta,Girona,200.0,1021000.0,20/11/2006,Joaquín
2601,2602,23/07/2006,Oficina,Alquiler,Lleida,157.0,1095860.0,21/04/2007,Luisa
2604,2605,24/07/2006,Piso,Alquiler,Lleida,163.0,1550456.0,03/02/2007,Carmen
2605,2606,24/07/2006,Piso,Alquiler,Tarragona,293.0,1431891.0,,
2606,2607,25/07/2006,Piso,Alquiler,Lleida,195.0,1899690.0,18/11/2006,Jesús
2609,2610,27/07/2006,Oficina,Venta,Barcelona,143.0,1365936.0,13/03/2007,María
2610,2611,27/07/2006,Parking,Alquiler,Tarragona,177.0,1064301.0,,
2612,2613,28/07/2006,Casa,Venta,Barcelona,294.0,2618364.0,,
2613,2614,28/07/2006,Parking,Venta,Tarragona,242.0,1844282.0,,
2614,2615,28/07/2006,Casa,Alquiler,Barcelona,239.0,2199995.0,04/03/2007,Jesús
2615,2616,28/07/2006,Parking,Alquiler,Lleida,282.0,1170300.0,15/12/2006,Jesús
2620,2621,31/07/2006,Suelo,Venta,Tarragona,194.0,1476534.0,27/11/2006,Luisa
2621,2622,31/07/2006,Oficina,Alquiler,Lleida,291.0,2874207.0,24/04/2007,Jesús
2622,2623,31/07/2006,Parking,Alquiler,Lleida,108.0,1002348.0,,
2624,2625,01/08/2006,Local,Venta,Tarragona,277.0,1232927.0,,
2626,2627,02/08/2006,Suelo,Venta,Girona,259.0,1202537.0,16/04/2007,María
2627,2628,02/08/2006,Parking,Alquiler,Lleida,237.0,1732233.0,23/01/2007,Pedro
2628,2629,02/08/2006,Suelo,Venta,Tarragona,295.0,1706280.0,03/02/2007,Joaquín
2630,2631,03/08/2006,Piso,Venta,Lleida,291.0,1776555.0,,
2631,2632,04/08/2006,Industrial,Venta,Lleida,186.0,1527618.0,26/03/2007,Joaquín
2633,2634,06/08/2006,Suelo,Venta,Girona,234.0,1994382.0,04/03/2007,María
2634,2635,06/08/2006,Piso,Alquiler,Tarragona,253.0,2211979.0,05/03/2007,María
2635,2636,07/08/2006,Parking,Alquiler,Barcelona,169.0,1673607.0,07/01/2007,Luisa
2636,2637,07/08/2006,Parking,Venta,Girona,249.0,1422537.0,02/04/2007,Luisa
2638,2639,08/08/2006,Parking,Venta,Girona,211.0,1456322.0,23/11/2006,Carmen
2640,2641,08/08/2006,Oficina,Venta,Girona,133.0,1053227.0,30/01/2007,Jesús
2641,2642,08/08/2006,Industrial,Alquiler,Lleida,275.0,2171950.0,,
2642,2643,09/08/2006,Casa,Alquiler,Lleida,274.0,1233000.0,05/02/2007,Joaquín
2643,2644,09/08/2006,Industrial,Venta,Barcelona,282.0,2205240.0,,
2644,2645,10/08/2006,Casa,Venta,Lleida,232.0,1341656.0,01/12/2006,Joaquín
2645,2646,11/08/2006,Oficina,Alquiler,Tarragona,268.0,1984808.0,06/03/2007,Carmen
2646,2647,11/08/2006,Industrial,Alquiler,Barcelona,270.0,1705320.0,26/03/2007,Luisa
2647,2648,11/08/2006,Local,Alquiler,Barcelona,220.0,1772540.0,25/12/2006,Pedro
2648,2649,11/08/2006,Casa,Venta,Girona,112.0,1093456.0,24/01/2007,Pedro
2649,2650,11/08/2006,Piso,Venta,Tarragona,275.0,,31/12/2006,Carmen
2650,2651,12/08/2006,Industrial,Alquiler,Barcelona,126.0,1199394.0,,
2652,2653,13/08/2006,Parking,Venta,Barcelona,110.0,643060.0,24/12/2006,Carmen
2653,2654,13/08/2006,Piso,Alquiler,Girona,297.0,2909412.0,,
2656,2657,14/08/2006,Oficina,Alquiler,Barcelona,192.0,1622400.0,16/11/2006,Carmen
2657,2658,14/08/2006,Parking,Alquiler,Tarragona,207.0,1473219.0,20/02/2007,Jesús
2660,2661,16/08/2006,Oficina,Venta,Girona,81.0,557604.0,17/12/2006,Carmen
2661,2662,17/08/2006,Local,Venta,Lleida,179.0,954249.0,21/12/2006,Carmen
2662,2663,17/08/2006,Suelo,Alquiler,Girona,116.0,1041448.0,,
2663,2664,19/08/2006,Parking,Venta,Lleida,164.0,1165548.0,,
2665,2666,21/08/2006,Oficina,Venta,Barcelona,258.0,2539236.0,11/01/2007,Joaquín
2668,2669,22/08/2006,Industrial,Venta,Girona,165.0,889350.0,11/01/2007,Carmen
2669,2670,22/08/2006,Suelo,Alquiler,Barcelona,215.0,1694630.0,,
2674,2675,23/08/2006,Piso,Venta,Barcelona,41.0,219145.0,21/12/2006,Carmen
2675,2676,23/08/2006,Piso,Venta,Girona,294.0,2574558.0,,
2676,2677,24/08/2006,Suelo,Venta,Lleida,214.0,1114940.0,,
2677,2678,24/08/2006,Casa,Venta,Tarragona,239.0,1793695.0,16/12/2006,Carmen
2679,2680,25/08/2006,Local,Venta,Tarragona,228.0,1096452.0,31/03/2007,Luisa
2681,2682,26/08/2006,Suelo,Venta,Lleida,269.0,1971501.0,,
2685,2686,28/08/2006,Casa,Alquiler,Tarragona,199.0,1277381.0,,
2686,2687,28/08/2006,Piso,Alquiler,Barcelona,146.0,1287428.0,,
2687,2688,28/08/2006,Parking,Venta,Girona,220.0,1230240.0,,
2688,2689,28/08/2006,Piso,Venta,Girona,263.0,2173169.0,20/01/2007,María
2689,2690,29/08/2006,Local,Venta,Barcelona,272.0,2399312.0,28/12/2006,Luisa
2692,2693,29/08/2006,Piso,Venta,Tarragona,215.0,1981440.0,03/05/2007,Jesús
2693,2694,30/08/2006,Piso,Venta,Lleida,233.0,2200452.0,,
2694,2695,30/08/2006,Suelo,Venta,Girona,186.0,1695948.0,23/03/2007,Pedro
2695,2696,30/08/2006,Casa,Venta,Tarragona,255.0,2080290.0,19/01/2007,Luisa
2696,2697,31/08/2006,Oficina,Venta,Barcelona,298.0,2977318.0,,
2699,2700,02/09/2006,Piso,Venta,Girona,179.0,1025491.0,,
2700,2701,03/09/2006,Suelo,Venta,Girona,203.0,1191610.0,24/12/2006,María
2701,2702,03/09/2006,Industrial,Alquiler,Tarragona,158.0,1553772.0,20/04/2007,Luisa
2702,2703,04/09/2006,Casa,Venta,Barcelona,289.0,2534241.0,28/01/2007,María
2703,2704,04/09/2006,Casa,Alquiler,Barcelona,221.0,1556282.0,,
2705,2706,04/09/2006,Local,Alquiler,Lleida,171.0,1176480.0,,
2707,2708,05/09/2006,Local,Alquiler,Girona,242.0,2326346.0,,
2708,2709,06/09/2006,Casa,Alquiler,Girona,291.0,1643568.0,,
2709,2710,06/09/2006,Piso,Alquiler,Girona,274.0,2445724.0,20/12/2006,Luisa
2710,2711,07/09/2006,Parking,Venta,Girona,286.0,2153580.0,,
2712,2713,07/09/2006,Oficina,Venta,Girona,239.0,1994933.0,09/04/2007,Carmen
2713,2714,07/09/2006,Industrial,Alquiler,Girona,53.0,478431.0,28/01/2007,Carmen
