,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2523,2524,22/06/2006,Industrial,Venta,Tarragona,91.0,885339.0,28/09/2006,Pedro
2529,2530,24/06/2006,Parking,Alquiler,Barcelona,113.0,797215.0,03/12/2006,María
2531,2532,25/06/2006,Piso,Venta,Tarragona,66.0,373032.0,,
2532,2533,25/06/2006,Parking,Alquiler,Lleida,155.0,912330.0,28/11/2006,Pedro
2534,2535,26/06/2006,Piso,Venta,Lleida,99.0,819621.0,11/10/2006,Pedro
2535,2536,27/06/2006,Piso,Venta,Girona,214.0,1988702.0,,
2536,2537,28/06/2006,Piso,Alquiler,Girona,71.0,320281.0,07/03/2007,Jesús
2538,2539,30/06/2006,Piso,Alquiler,Girona,68.0,396780.0,10/02/2007,Carmen
2542,2543,30/06/2006,Industrial,Venta,Girona,46.0,373106.0,,
2543,2544,01/07/2006,Industrial,Alquiler,Barcelona,160.0,774400.0,07/02/2007,Joaquín
2544,2545,01/07/2006,Industrial,Venta,Girona,212.0,1691124.0,19/10/2006,María
2545,2546,01/07/2006,Parking,Alquiler,Girona,89.0,594698.0,25/03/2007,Jesús
2546,2547,01/07/2006,Parking,Alquiler,Lleida,234.0,1182636.0,04/12/2006,Carmen
2547,2548,02/07/2006,Industrial,Venta,Girona,195.0,1576380.0,24/04/2007,Luisa
2548,2549,02/07/2006,Parking,Alquiler,Tarragona,147.0,1362984.0,12/02/2007,Carmen
2549,2550,02/07/2006,Parking,Alquiler,Barcelona,163.0,1298947.0,23/12/2006,María
2551,2552,03/07/2006,Industrial,Alquiler,Lleida,103.0,517472.0,,
2552,2553,04/07/2006,Industrial,Alquiler,Girona,74.0,304288.0,07/05/2007,Luisa
2553,2554,04/07/2006,Industrial,Alquiler,Barcelona,275.0,2415325.0,17/12/2006,Carmen
2556,2557,05/07/2006,Parking,Alquiler,Barcelona,283.0,1470185.0,18/12/2006,Jesús
2557,2558,06/07/2006,Industrial,Alquiler,Barcelona,212.0,1758964.0,24/03/2007,Luisa
2558,2559,06/07/2006,Local,Alquiler,Girona,76.0,546440.0,10/04/2007,Luisa
2559,2560,07/07/2006,Piso,Venta,Girona,136.0,580856.0,,
2560,2561,07/07/2006,Piso,Alquiler,Girona,58.0,350610.0,09/03/2007,María
2561,2562,07/07/2006,Industrial,Venta,Girona,144.0,598320.0,,
2562,2563,08/07/2006,Piso,Alquiler,Barcelona,245.0,1284045.0,07/05/2007,Joaquín
2563,2564,08/07/2006,Local,Venta,Girona,103.0,766320.0,24/04/2007,Jesús
2564,2565,08/07/2006,Local,Alquiler,Barcelona,155.0,845370.0,13/04/2007,Joaquín
2568,2569,10/07/2006,Local,Alquiler,Girona,50.0,390400.0,15/01/2007,Carmen
2569,2570,10/07/2006,Parking,Venta,Barcelona,93.0,512430.0,28/04/2007,Carmen
2571,2572,10/07/2006,Industrial,Venta,Tarragona,169.0,1154101.0,,
2572,2573,11/07/2006,Industrial,Venta,Lleida,138.0,668748.0,19/01/2007,Carmen
2573,2574,11/07/2006,Parking,Venta,Barcelona,256.0,2470912.0,,
2576,2577,13/07/2006,Piso,Alquiler,Lleida,290.0,2702220.0,16/03/2007,Carmen
2577,2578,14/07/2006,Piso,Alquiler,Tarragona,139.0,879870.0,21/02/2007,Pedro
2578,2579,16/07/2006,Parking,Alquiler,Girona,274.0,2189534.0,17/11/2006,Luisa
2579,2580,16/07/2006,Industrial,Alquiler,Lleida,83.0,375243.0,14/01/2007,Pedro
2584,2585,17/07/2006,Piso,Alquiler,Girona,244.0,1315648.0,01/03/2007,María
2587,2588,18/07/2006,Industrial,Venta,Barcelona,193.0,1559054.0,,
2588,2589,18/07/2006,Industrial,Alquiler,Barcelona,132.0,949344.0,,
2591,2592,19/07/2006,Parking,Venta,Girona,150.0,1076250.0,05/11/2006,Carmen
2592,2593,19/07/2006,Parking,Alquiler,Girona,147.0,891849.0,,
2593,2594,20/07/2006,Local,Venta,Lleida,265.0,1632930.0,08/03/2007,María
2599,2600,22/07/2006,Parking,Venta,Barcelona,64.0,485824.0,24/02/2007,María
2600,2601,22/07/2006,Parking,Venta,Girona,200.0,1021000.0,20/11/2006,Joaquín
2602,2603,23/07/2006,Parking,Venta,Girona,98.0,497546.0,24/12/2006,Luisa
2604,2605,24/07/2006,Piso,Alquiler,Lleida,163.0,1550456.0,03/02/2007,Carmen
2605,2606,24/07/2006,Piso,Alquiler,Tarragona,293.0,1431891.0,,
2606,2607,25/07/2006,Piso,Alquiler,Lleida,195.0,1899690.0,18/11/2006,Jesús
2607,2608,25/07/2006,Parking,Alquiler,Lleida,159.0,931104.0,20/03/2007,María
2608,2609,26/07/2006,Parking,Alquiler,Girona,123.0,714999.0,,
2610,2611,27/07/2006,Parking,Alquiler,Tarragona,177.0,1064301.0,,
2613,2614,28/07/2006,Parking,Venta,Tarragona,242.0,1844282.0,,
2615,2616,28/07/2006,Parking,Alquiler,Lleida,282.0,1170300.0,15/12/2006,Jesús
2617,2618,29/07/2006,Industrial,Venta,Lleida,84.0,769860.0,02/01/2007,Joaquín
2618,2619,30/07/2006,Local,Alquiler,Barcelona,93.0,867783.0,30/12/2006,María
2622,2623,31/07/2006,Parking,Alquiler,Lleida,108.0,1002348.0,,
2623,2624,31/07/2006,Piso,Alquiler,Tarragona,52.0,395096.0,21/03/2007,María
2624,2625,01/08/2006,Local,Venta,Tarragona,277.0,1232927.0,,
2627,2628,02/08/2006,Parking,Alquiler,Lleida,237.0,1732233.0,23/01/2007,Pedro
2629,2630,03/08/2006,Parking,Alquiler,Tarragona,53.0,395751.0,18/04/2007,Joaquín
2630,2631,03/08/2006,Piso,Venta,Lleida,291.0,1776555.0,,
2631,2632,04/08/2006,Industrial,Venta,Lleida,186.0,1527618.0,26/03/2007,Joaquín
2632,2633,04/08/2006,Piso,Venta,Tarragona,115.0,880440.0,21/01/2007,María
2634,2635,06/08/2006,Piso,Alquiler,Tarragona,253.0,2211979.0,05/03/2007,María
2635,2636,07/08/2006,Parking,Alquiler,Barcelona,169.0,1673607.0,07/01/2007,Luisa
2636,2637,07/08/2006,Parking,Venta,Girona,249.0,1422537.0,02/04/2007,Luisa
2638,2639,08/08/2006,Parking,Venta,Girona,211.0,1456322.0,23/11/2006,Carmen
2639,2640,08/08/2006,Local,Venta,Tarragona,78.0,596778.0,06/12/2006,Pedro
2641,2642,08/08/2006,Industrial,Alquiler,Lleida,275.0,2171950.0,,
2643,2644,09/08/2006,Industrial,Venta,Barcelona,282.0,2205240.0,,
2646,2647,11/08/2006,Industrial,Alquiler,Barcelona,270.0,1705320.0,26/03/2007,Luisa
2647,2648,11/08/2006,Local,Alquiler,Barcelona,220.0,1772540.0,25/12/2006,Pedro
2649,2650,11/08/2006,Piso,Venta,Tarragona,275.0,,31/12/2006,Carmen
2650,2651,12/08/2006,Industrial,Alquiler,Barcelona,126.0,1199394.0,,
2651,2652,13/08/2006,Local,Venta,Tarragona,98.0,957264.0,,
2652,2653,13/08/2006,Parking,Venta,Barcelona,110.0,643060.0,24/12/2006,Carmen
2653,2654,13/08/2006,Piso,Alquiler,Girona,297.0,2909412.0,,
2657,2658,14/08/2006,Parking,Alquiler,Tarragona,207.0,1473219.0,20/02/2007,Jesús
2661,2662,17/08/2006,Local,Venta,Lleida,179.0,954249.0,21/12/2006,Carmen
2663,2664,19/08/2006,Parking,Venta,Lleida,164.0,1165548.0,,
2664,2665,21/08/2006,Industrial,Alquiler,Girona,71.0,336043.0,05/03/2007,Luisa
2666,2667,21/08/2006,Parking,Alquiler,Lleida,118.0,853494.0,,
2667,2668,21/08/2006,Piso,Venta,Tarragona,84.0,554148.0,,
2668,2669,22/08/2006,Industrial,Venta,Girona,165.0,889350.0,11/01/2007,Carmen
2670,2671,22/08/2006,Parking,Venta,Lleida,99.0,925749.0,,
2671,2672,22/08/2006,Local,Venta,Barcelona,128.0,996096.0,27/04/2007,Luisa
2672,2673,22/08/2006,Parking,Alquiler,Barcelona,40.0,380280.0,29/03/2007,Jesús
2674,2675,23/08/2006,Piso,Venta,Barcelona,41.0,219145.0,21/12/2006,Carmen
2675,2676,23/08/2006,Piso,Venta,Girona,294.0,2574558.0,,
2678,2679,25/08/2006,Piso,Alquiler,Girona,58.0,326598.0,23/03/2007,María
2679,2680,25/08/2006,Local,Venta,Tarragona,228.0,1096452.0,31/03/2007,Luisa
2680,2681,26/08/2006,Parking,Alquiler,Barcelona,61.0,531493.0,03/01/2007,Jesús
2682,2683,26/08/2006,Parking,Alquiler,Barcelona,59.0,307744.0,28/04/2007,María
2684,2685,27/08/2006,Piso,Alquiler,Girona,76.0,498560.0,28/01/2007,Pedro
2686,2687,28/08/2006,Piso,Alquiler,Barcelona,146.0,1287428.0,,
2687,2688,28/08/2006,Parking,Venta,Girona,220.0,1230240.0,,
2688,2689,28/08/2006,Piso,Venta,Girona,263.0,2173169.0,20/01/2007,María
2689,2690,29/08/2006,Local,Venta,Barcelona,272.0,2399312.0,28/12/2006,Luisa
2690,2691,29/08/2006,Parking,Alquiler,Girona,44.0,380072.0,14/12/2006,Joaquín
2692,2693,29/08/2006,Piso,Venta,Tarragona,215.0,1981440.0,03/05/2007,Jesús
2693,2694,30/08/2006,Piso,Venta,Lleida,233.0,2200452.0,,
2697,2698,01/09/2006,Local,Alquiler,Barcelona,43.0,403770.0,28/02/2007,Jesús
2698,2699,01/09/2006,Piso,Venta,Tarragona,70.0,634130.0,19/02/2007,Joaquín
2699,2700,02/09/2006,Piso,Venta,Girona,179.0,1025491.0,,
2701,2702,03/09/2006,Industrial,Alquiler,Tarragona,158.0,1553772.0,20/04/2007,Luisa
2705,2706,04/09/2006,Local,Alquiler,Lleida,171.0,1176480.0,,
2706,2707,05/09/2006,Piso,Venta,Tarragona,51.0,351492.0,26/01/2007,María
2707,2708,05/09/2006,Local,Alquiler,Girona,242.0,2326346.0,,
2709,2710,06/09/2006,Piso,Alquiler,Girona,274.0,2445724.0,20/12/2006,Luisa
2710,2711,07/09/2006,Parking,Venta,Girona,286.0,2153580.0,,
2713,2714,07/09/2006,Industrial,Alquiler,Girona,53.0,478431.0,28/01/2007,Carmen
2714,2715,07/09/2006,Parking,Alquiler,Lleida,151.0,1110907.0,,
2715,2716,07/09/2006,Local,Venta,Lleida,224.0,2076480.0,,
2718,2719,08/09/2006,Piso,Alquiler,Lleida,122.0,770552.0,,
2720,2721,09/09/2006,Parking,Venta,Tarragona,48.0,256992.0,,
2721,2722,10/09/2006,Parking,Venta,Barcelona,251.0,2180939.0,,
2723,2724,10/09/2006,Parking,Venta,Lleida,202.0,874256.0,,
2725,2726,11/09/2006,Piso,Venta,Tarragona,100.0,545100.0,11/01/2007,Pedro
2726,2727,11/09/2006,Local,Venta,Tarragona,230.0,1580790.0,04/03/2007,Carmen
2727,2728,12/09/2006,Industrial,Alquiler,Lleida,109.0,591325.0,07/01/2007,Joaquín
2729,2730,13/09/2006,Parking,Venta,Barcelona,68.0,583236.0,,
2730,2731,13/09/2006,Piso,Venta,Barcelona,294.0,2885316.0,13/02/2007,María
2732,2733,14/09/2006,Piso,Alquiler,Tarragona,117.0,482274.0,02/05/2007,María
2733,2734,15/09/2006,Local,Venta,Girona,197.0,1967242.0,28/12/2006,Pedro
2737,2738,16/09/2006,Parking,Alquiler,Lleida,109.0,535408.0,06/01/2007,Joaquín
2740,2741,19/09/2006,Industrial,Venta,Barcelona,144.0,672192.0,15/02/2007,María
2742,2743,19/09/2006,Piso,Venta,Tarragona,137.0,578688.0,,
2743,2744,19/09/2006,Industrial,Venta,Tarragona,245.0,1728230.0,,
2747,2748,20/09/2006,Industrial,Venta,Tarragona,132.0,579348.0,31/12/2006,Carmen
2749,2750,21/09/2006,Parking,Venta,Lleida,257.0,2121278.0,23/02/2007,Joaquín
2750,2751,21/09/2006,Industrial,Alquiler,Barcelona,279.0,1262196.0,24/04/2007,Jesús
2751,2752,22/09/2006,Local,Venta,Girona,257.0,2242839.0,,
2753,2754,23/09/2006,Piso,Venta,Barcelona,254.0,2001266.0,10/02/2007,Luisa
2757,2758,25/09/2006,Piso,Venta,Lleida,98.0,458346.0,,
2759,2760,25/09/2006,Piso,Alquiler,Barcelona,110.0,641080.0,31/01/2007,Carmen
2761,2762,27/09/2006,Local,Venta,Tarragona,211.0,1819875.0,,
2766,2767,29/09/2006,Industrial,Venta,Barcelona,216.0,1734264.0,06/05/2007,Pedro
2769,2770,30/09/2006,Piso,Venta,Girona,244.0,2291404.0,23/04/2007,María
2770,2771,02/10/2006,Industrial,Venta,Girona,77.0,496881.0,01/02/2007,Luisa
2771,2772,02/10/2006,Local,Alquiler,Girona,72.0,372672.0,04/05/2007,María
2772,2773,02/10/2006,Piso,Venta,Barcelona,292.0,1536212.0,,
2774,2775,03/10/2006,Local,Venta,Barcelona,192.0,1484544.0,,
2775,2776,04/10/2006,Piso,Venta,Girona,290.0,2381770.0,11/03/2007,María
2776,2777,04/10/2006,Industrial,Venta,Tarragona,284.0,2072632.0,02/02/2007,Joaquín
2777,2778,04/10/2006,Piso,Venta,Lleida,145.0,949025.0,20/01/2007,Joaquín
2779,2780,05/10/2006,Industrial,Venta,Girona,157.0,1242498.0,26/03/2007,Luisa
2781,2782,05/10/2006,Industrial,Venta,Barcelona,182.0,896532.0,,
2782,2783,06/10/2006,Local,Venta,Tarragona,223.0,985883.0,14/04/2007,Luisa
2787,2788,08/10/2006,Piso,Alquiler,Barcelona,59.0,552476.0,,
2789,2790,08/10/2006,Industrial,Venta,Girona,212.0,1565620.0,04/04/2007,María
2790,2791,08/10/2006,Piso,Venta,Barcelona,99.0,914463.0,22/01/2007,Jesús
2791,2792,08/10/2006,Local,Venta,Lleida,217.0,1770503.0,11/02/2007,Pedro
2794,2795,09/10/2006,Local,Alquiler,Lleida,280.0,2327080.0,,
2795,2796,09/10/2006,Local,Alquiler,Barcelona,191.0,1345213.0,,
2796,2797,10/10/2006,Parking,Venta,Lleida,275.0,2096050.0,,
2802,2803,13/10/2006,Parking,Venta,Tarragona,244.0,2429752.0,15/01/2007,Carmen
2804,2805,13/10/2006,Local,Venta,Girona,271.0,1923558.0,17/04/2007,Luisa
2806,2807,14/10/2006,Piso,Venta,Barcelona,133.0,1066527.0,30/04/2007,Luisa
2808,2809,15/10/2006,Parking,Venta,Girona,206.0,1659742.0,08/03/2007,Jesús
2809,2810,15/10/2006,Industrial,Alquiler,Lleida,83.0,695789.0,18/02/2007,Carmen
2811,2812,16/10/2006,Local,Venta,Tarragona,85.0,839630.0,,
2812,2813,17/10/2006,Industrial,Venta,Barcelona,292.0,1905300.0,12/03/2007,Carmen
2814,2815,17/10/2006,Local,Venta,Girona,181.0,1405465.0,,
2815,2816,18/10/2006,Industrial,Alquiler,Barcelona,92.0,538568.0,,
2816,2817,18/10/2006,Local,Alquiler,Tarragona,166.0,1573514.0,17/03/2007,Pedro
2819,2820,19/10/2006,Local,Venta,Lleida,122.0,817156.0,,
2821,2822,21/10/2006,Local,Alquiler,Tarragona,123.0,961368.0,,
2822,2823,21/10/2006,Local,Alquiler,Lleida,128.0,1162624.0,,
2823,2824,22/10/2006,Parking,Venta,Girona,196.0,1210496.0,,
2825,2826,23/10/2006,Industrial,Alquiler,Barcelona,242.0,1250172.0,08/03/2007,María
2827,2828,23/10/2006,Parking,Venta,Tarragona,187.0,1513765.0,,
2828,2829,23/10/2006,Local,Alquiler,Girona,273.0,1766310.0,,
2830,2831,24/10/2006,Parking,Alquiler,Tarragona,221.0,1318707.0,,
2832,2833,25/10/2006,Parking,Alquiler,Lleida,137.0,931463.0,,
2833,2834,25/10/2006,Piso,Venta,Tarragona,192.0,1661760.0,,
2834,2835,26/10/2006,Local,Venta,Lleida,293.0,1956068.0,03/05/2007,Jesús
2835,2836,26/10/2006,Piso,Alquiler,Lleida,111.0,529137.0,,
2836,2837,26/10/2006,Industrial,Venta,Girona,50.0,466850.0,,
2837,2838,26/10/2006,Industrial,Alquiler,Girona,41.0,379291.0,26/04/2007,María
2838,2839,26/10/2006,Local,Venta,Barcelona,53.0,506256.0,,
2840,2841,29/10/2006,Industrial,Alquiler,Barcelona,172.0,1167020.0,28/03/2007,Pedro
2844,2845,29/10/2006,Industrial,Venta,Girona,247.0,1843361.0,30/01/2007,Pedro
2845,2846,29/10/2006,Piso,Alquiler,Tarragona,156.0,887328.0,,
2846,2847,30/10/2006,Parking,Alquiler,Lleida,63.0,416997.0,13/03/2007,Joaquín
2848,2849,31/10/2006,Piso,Alquiler,Girona,285.0,1940565.0,,
2849,2850,31/10/2006,Parking,Venta,Barcelona,285.0,1638750.0,04/05/2007,Carmen
2851,2852,01/11/2006,Local,Alquiler,Tarragona,121.0,567611.0,18/03/2007,Jesús
2852,2853,01/11/2006,Piso,Alquiler,Tarragona,260.0,2292160.0,07/03/2007,Jesús
2857,2858,03/11/2006,Parking,Alquiler,Lleida,123.0,963459.0,,
2858,2859,03/11/2006,Parking,Alquiler,Lleida,141.0,763938.0,06/05/2007,Jesús
2859,2860,03/11/2006,Parking,Alquiler,Lleida,43.0,294722.0,05/05/2007,Jesús
2861,2862,03/11/2006,Parking,Alquiler,Girona,275.0,1623600.0,28/04/2007,Pedro
2862,2863,03/11/2006,Industrial,Venta,Girona,67.0,637103.0,26/04/2007,Pedro
2864,2865,04/11/2006,Local,Alquiler,Girona,197.0,1704050.0,,
2865,2866,04/11/2006,Piso,Venta,Lleida,292.0,1427004.0,,
2866,2867,05/11/2006,Industrial,Alquiler,Lleida,208.0,1269008.0,,
2868,2869,05/11/2006,Industrial,Alquiler,Barcelona,75.0,480600.0,,
2870,2871,05/11/2006,Industrial,Venta,Lleida,246.0,2345364.0,,
2871,2872,06/11/2006,Parking,Venta,Lleida,267.0,1516293.0,21/02/2007,Joaquín
2872,2873,07/11/2006,Industrial,Venta,Barcelona,136.0,1262624.0,27/03/2007,Carmen
2874,2875,07/11/2006,Local,Alquiler,Girona,166.0,1607710.0,,
2876,2877,08/11/2006,Local,Alquiler,Barcelona,174.0,799356.0,,
2877,2878,08/11/2006,Parking,Venta,Girona,124.0,950832.0,,
2879,2880,09/11/2006,Parking,Alquiler,Lleida,295.0,1767345.0,03/04/2007,Jesús
2880,2881,09/11/2006,Local,Venta,Girona,127.0,815467.0,25/04/2007,Pedro
2881,2882,09/11/2006,Piso,Venta,Tarragona,55.0,238975.0,,
2883,2884,09/11/2006,Piso,Alquiler,Lleida,285.0,2565285.0,,
2884,2885,09/11/2006,Industrial,Alquiler,Lleida,195.0,1414140.0,,
2886,2887,10/11/2006,Local,Alquiler,Girona,61.0,265289.0,17/02/2007,Carmen
2887,2888,11/11/2006,Local,Alquiler,Barcelona,239.0,1197390.0,,
2888,2889,11/11/2006,Piso,Alquiler,Lleida,223.0,1071515.0,20/03/2007,Luisa
2889,2890,12/11/2006,Industrial,Venta,Barcelona,72.0,449064.0,,
2891,2892,13/11/2006,Industrial,Venta,Barcelona,262.0,2517034.0,,
2892,2893,13/11/2006,Parking,Alquiler,Lleida,186.0,1464192.0,,
2896,2897,16/11/2006,Piso,Alquiler,Girona,258.0,1058832.0,,
2898,2899,17/11/2006,Industrial,Venta,Girona,105.0,1045905.0,24/04/2007,Joaquín
2901,2902,19/11/2006,Parking,Venta,Girona,135.0,563760.0,13/03/2007,Pedro
2902,2903,19/11/2006,Piso,Venta,Barcelona,199.0,1370911.0,,
2903,2904,20/11/2006,Industrial,Alquiler,Girona,149.0,1454836.0,,
2905,2906,20/11/2006,Industrial,Alquiler,Lleida,169.0,720278.0,,
2906,2907,21/11/2006,Piso,Alquiler,Tarragona,113.0,879366.0,,
2907,2908,22/11/2006,Local,Alquiler,Lleida,128.0,669056.0,15/03/2007,Joaquín
2908,2909,22/11/2006,Local,Alquiler,Tarragona,228.0,2081868.0,,
2910,2911,23/11/2006,Piso,Alquiler,Lleida,282.0,1234032.0,17/04/2007,Joaquín
2911,2912,24/11/2006,Local,Venta,Lleida,218.0,2102174.0,,
2912,2913,24/11/2006,Parking,Venta,Barcelona,131.0,1008176.0,,
2913,2914,24/11/2006,Industrial,Alquiler,Tarragona,67.0,282405.0,,
2914,2915,24/11/2006,Parking,Venta,Barcelona,185.0,1635030.0,,
2916,2917,26/11/2006,Local,Venta,Lleida,265.0,1820285.0,,
2918,2919,27/11/2006,Parking,Venta,Lleida,49.0,327271.0,,
2923,2924,28/11/2006,Local,Alquiler,Tarragona,175.0,890925.0,,
2929,2930,29/11/2006,Parking,Venta,Girona,82.0,643290.0,,
2930,2931,29/11/2006,Local,Venta,Barcelona,230.0,1847590.0,,
2931,2932,30/11/2006,Piso,Venta,Lleida,86.0,707350.0,,
2932,2933,30/11/2006,Parking,Venta,Girona,44.0,353628.0,,
2936,2937,01/12/2006,Piso,Venta,Girona,100.0,905600.0,07/05/2007,Joaquín
2938,2939,02/12/2006,Parking,Venta,Barcelona,187.0,1274218.0,,
2939,2940,02/12/2006,Local,Venta,Barcelona,94.0,789976.0,08/03/2007,María
2940,2941,03/12/2006,Piso,Venta,Barcelona,274.0,2474220.0,,
2942,2943,04/12/2006,Piso,Venta,Barcelona,261.0,2198403.0,09/03/2007,Joaquín
2943,2944,04/12/2006,Industrial,Alquiler,Girona,114.0,1130424.0,,
2945,2946,05/12/2006,Piso,Venta,Lleida,136.0,1323280.0,,
2948,2949,07/12/2006,Industrial,Alquiler,Lleida,96.0,450336.0,,
2949,2950,07/12/2006,Industrial,Alquiler,Tarragona,172.0,1270908.0,,
2950,2951,07/12/2006,Parking,Venta,Tarragona,147.0,1045317.0,,
2953,2954,08/12/2006,Local,Venta,Barcelona,185.0,1255595.0,,
2954,2955,08/12/2006,Piso,Alquiler,Lleida,112.0,774144.0,,
2955,2956,08/12/2006,Industrial,Alquiler,Girona,59.0,432411.0,,
2956,2957,09/12/2006,Piso,Venta,Tarragona,61.0,258030.0,,
2959,2960,10/12/2006,Industrial,Venta,Girona,117.0,575640.0,,
2960,2961,10/12/2006,Local,Alquiler,Tarragona,257.0,2170622.0,18/04/2007,Jesús
2962,2963,11/12/2006,Piso,Venta,Tarragona,197.0,1077196.0,12/04/2007,María
2963,2964,11/12/2006,Local,Venta,Tarragona,242.0,1246058.0,,
2964,2965,11/12/2006,Local,Venta,Barcelona,128.0,752896.0,,
2965,2966,12/12/2006,Parking,Alquiler,Barcelona,147.0,679140.0,,
2967,2968,13/12/2006,Industrial,Venta,Lleida,198.0,1094940.0,25/03/2007,Joaquín
2968,2969,13/12/2006,Industrial,Venta,Girona,109.0,703159.0,,
2969,2970,14/12/2006,Local,Alquiler,Barcelona,200.0,1385200.0,31/03/2007,Joaquín
2970,2971,14/12/2006,Industrial,Alquiler,Barcelona,291.0,2797092.0,,
2973,2974,15/12/2006,Piso,Venta,Girona,200.0,1559800.0,23/04/2007,Joaquín
2974,2975,15/12/2006,Local,Alquiler,Tarragona,164.0,1482068.0,,
2975,2976,16/12/2006,Industrial,Alquiler,Tarragona,48.0,249072.0,,
2976,2977,16/12/2006,Local,Alquiler,Lleida,248.0,1957960.0,,
2977,2978,16/12/2006,Piso,Venta,Tarragona,174.0,1377210.0,,
2980,2981,17/12/2006,Piso,Alquiler,Barcelona,182.0,,04/04/2007,María
2982,2983,18/12/2006,Industrial,Alquiler,Girona,85.0,670310.0,,
2984,2985,19/12/2006,Parking,Venta,Barcelona,200.0,1407200.0,,
2986,2987,19/12/2006,Piso,Alquiler,Tarragona,215.0,1408680.0,20/03/2007,Jesús
2987,2988,20/12/2006,Piso,Alquiler,Tarragona,242.0,1492656.0,,
2988,2989,20/12/2006,Local,Venta,Girona,255.0,1079670.0,,
2990,2991,21/12/2006,Parking,Venta,Barcelona,139.0,562394.0,,
2991,2992,21/12/2006,Parking,Venta,Lleida,95.0,776245.0,15/04/2007,Luisa
2993,2994,23/12/2006,Piso,Venta,Tarragona,223.0,1794927.0,,
2994,2995,23/12/2006,Parking,Venta,Barcelona,237.0,1997436.0,,
2995,2996,23/12/2006,Parking,Venta,Lleida,186.0,1844190.0,,
2997,2998,24/12/2006,Piso,Alquiler,Girona,129.0,789738.0,,
2999,3000,24/12/2006,Local,Alquiler,Tarragona,141.0,1112631.0,,
3000,3001,25/12/2006,Local,Alquiler,Lleida,273.0,1993446.0,,
3002,3003,25/12/2006,Industrial,Alquiler,Girona,80.0,709760.0,02/05/2007,Jesús
3007,3008,27/12/2006,Piso,Alquiler,Girona,287.0,1882433.0,,
3010,3011,28/12/2006,Local,Alquiler,Tarragona,224.0,1646624.0,,
3011,3012,28/12/2006,Parking,Venta,Lleida,182.0,1295840.0,,
3014,3015,30/12/2006,Industrial,Alquiler,Lleida,62.0,333312.0,,
3015,3016,30/12/2006,Industrial,Alquiler,Tarragona,149.0,667520.0,,
3018,3019,31/12/2006,Piso,Alquiler,Tarragona,64.0,478272.0,,
3019,3020,31/12/2006,Parking,Venta,Girona,146.0,1399264.0,,
3020,3021,01/01/2007,Industrial,Alquiler,Girona,199.0,1321161.0,,
3021,3022,01/01/2007,Parking,Alquiler,Barcelona,106.0,906830.0,,
3022,3023,02/01/2007,Industrial,Alquiler,Lleida,73.0,592030.0,,
3023,3024,02/01/2007,Industrial,Alquiler,Tarragona,273.0,1725087.0,,
3025,3026,04/01/2007,Local,Alquiler,Lleida,94.0,821748.0,,
3026,3027,05/01/2007,Local,Alquiler,Lleida,167.0,1335499.0,,
3027,3028,06/01/2007,Parking,Venta,Girona,247.0,2398617.0,,
3030,3031,07/01/2007,Industrial,Alquiler,Lleida,196.0,904344.0,20/04/2007,Pedro
3032,3033,08/01/2007,Industrial,Venta,Girona,119.0,571676.0,,
3041,3042,09/01/2007,Parking,Venta,Barcelona,64.0,610816.0,,
3042,3043,09/01/2007,Local,Venta,Lleida,92.0,709596.0,17/04/2007,Carmen
3044,3045,10/01/2007,Piso,Alquiler,Barcelona,222.0,1296258.0,,
3045,3046,10/01/2007,Parking,Venta,Barcelona,233.0,1077858.0,30/04/2007,María
3047,3048,10/01/2007,Local,Venta,Lleida,256.0,1934080.0,,
3051,3052,11/01/2007,Local,Venta,Girona,272.0,1965472.0,,
3052,3053,12/01/2007,Piso,Venta,Girona,164.0,1425488.0,,
3054,3055,12/01/2007,Piso,Venta,Tarragona,258.0,2204352.0,,
3055,3056,13/01/2007,Piso,Alquiler,Barcelona,70.0,511700.0,,
3057,3058,13/01/2007,Piso,Alquiler,Lleida,87.0,730452.0,,
3060,3061,14/01/2007,Piso,Alquiler,Girona,228.0,932292.0,,
3061,3062,14/01/2007,Industrial,Venta,Tarragona,62.0,373240.0,,
3062,3063,15/01/2007,Parking,Alquiler,Barcelona,71.0,537825.0,,
3063,3064,15/01/2007,Piso,Venta,Barcelona,120.0,761520.0,,
3064,3065,15/01/2007,Parking,Venta,Tarragona,230.0,1486030.0,,
3065,3066,15/01/2007,Piso,Alquiler,Girona,107.0,968243.0,,
3066,3067,16/01/2007,Piso,Venta,Barcelona,256.0,1856000.0,,
3068,3069,17/01/2007,Industrial,Venta,Tarragona,273.0,1230684.0,,
3069,3070,18/01/2007,Parking,Venta,Girona,243.0,1857735.0,,
3070,3071,18/01/2007,Local,Alquiler,Tarragona,259.0,1360268.0,,
3074,3075,20/01/2007,Industrial,Venta,Girona,56.0,485240.0,,
3075,3076,20/01/2007,Parking,Alquiler,Tarragona,216.0,2143368.0,,
3076,3077,20/01/2007,Industrial,Alquiler,Lleida,184.0,1570624.0,,
3077,3078,20/01/2007,Industrial,Venta,Barcelona,239.0,1517889.0,,
3078,3079,21/01/2007,Local,Alquiler,Girona,149.0,1047917.0,,
3079,3080,21/01/2007,Local,Alquiler,Girona,79.0,393736.0,,
3080,3081,21/01/2007,Piso,Alquiler,Tarragona,170.0,1491920.0,,
